date,stock_name,stock_code,end_date,br_pr_D1,tr_pr_D0,tr_hpr_D0,Volume_D10,Volume_D9,Volume_D8,Volume_D7,Volume_D6,Volume_D5,Volume_D4,Volume_D3,Volume_D2,Volume_D1,tr_vol_D0,lpr_D10,lpr_D9,lpr_D8,lpr_D7,lpr_D6,lpr_D5,lpr_D4,lpr_D3,lpr_D2,lpr_D1,gap_change,mean_vlome,today_vlome,vlome_change,slope,day_change,deter_change
2022-05-03,원익머티리얼즈,104830,20220503,37500,37700,39400,96368,41198,88103,59910,64795,65426,100352,57474,86990,69260,386184,36000,36800,37000,36600,36250,36550,35700,36800,36850,36900,0.0053333333333334,70001.6,386184,4.516788187698566,0.0015236083873888,1700,1
2022-05-03,파루,043200,20220503,1290,1315,1485,773429,253822,159817,158165,298720,742135,450462,253995,168286,206970,4760469,1240,1250,1240,1240,1240,1260,1275,1250,1255,1260,0.0193798449612403,326031.6,4760469,13.60125030825233,0.1572580645161301,170,1
2022-05-03,한국카본,017960,20220503,13000,13400,13900,2031049,1327432,1344323,1127401,1014464,1349010,1118975,780572,408121,811879,2314510,13000,13450,13250,13250,13000,12600,12500,13000,12850,12800,0.0307692307692306,1051524.7,2314510,1.20109903267132,-0.0062579013906447,500,1
2022-05-04,동성화인텍,033500,20220504,12000,12200,12950,454819,495078,304368,215168,332233,234740,316217,217435,257314,333883,900777,12350,12050,12250,12000,11600,11300,11800,11850,11750,11900,0.0166666666666666,284032.2,900777,2.171390426860053,-0.0053853019934543,750,1
2022-05-04,태양,053620,20220504,9880,10000,10950,36120,15328,15940,9810,89301,665550,133056,79731,88615,48177,232053,9200,9340,9110,9100,9150,9480,9500,9300,9510,9710,0.0121457489878542,114440.1,232053,1.0277245476017582,0.0109028511087645,950,1
2022-05-09,에이티세미콘,089530,20220509,1950,2030,2200,17574614,4347517,6971127,3190076,2793621,1885208,914381,9738990,4168432,1920255,4106685,1955,2020,2070,1820,1765,1770,1745,1830,2000,1915,0.0410256410256411,5158616.6,4106685,-0.2039173835869097,-0.0076317672310993,170,1
2022-05-09,구영테크,053270,20220509,3890,3970,4330,860222,760093,30925299,3842914,2984069,1161620,3415620,2836331,1485278,995884,11801167,3770,3670,3720,3815,3915,3775,3720,3910,3805,3740,0.0205655526992287,4827577.6,11801167,1.4445318082509957,0.0103734439834026,360,1
2022-05-10,구영테크,053270,20220510,3815,4180,4590,760093,30925299,3842914,2984069,1161620,3415620,2836331,1485278,995884,11801167,47760475,3670,3720,3815,3915,3775,3720,3910,3805,3740,3800,0.0956749672346002,4841169.8,47760475,8.86548230553698,0.0102923369659229,410,1
2022-05-11,오르비텍,046120,20220511,7860,7960,8220,414153,430504,236408,591645,331646,1380472,413974,2610897,24143789,8190834,5066916,7210,6850,6970,7060,7090,7210,7170,7100,7500,7800,0.0127226463104326,3056170.8,5066916,0.6579295895373387,0.008203101610682,260,1
2022-05-11,플레이위드,023770,20220511,13050,13250,14200,102625,114724,154878,94748,95551,66134,27566,60006,238578,111054,455314,12350,12400,12400,12150,11800,12400,12450,12300,12500,12650,0.0153256704980841,96901.0,455314,3.698754398819414,0.0046413502109705,950,1
2022-05-12,제룡전기,033100,20220512,5330,5540,6090,50591,56356,46255,16368,90402,140148,88009,118713,70218,89653,1503367,5050,5080,5010,5050,5100,5220,5100,5160,5000,5150,0.0393996247654784,68315.0,1503367,21.00639683817609,0.0156826568265684,550,1
2022-05-12,피앤씨테크,237750,20220512,7520,8000,8400,42372,83283,78306,46017,57883,43434,75842,184767,101065,66163,1001245,7230,7110,7140,7210,7450,7370,7340,7470,7200,7460,0.0638297872340425,72136.9,1001245,12.879789677682297,0.0138558515699334,400,1
2022-05-13,텔레칩스,054450,20220513,16500,17300,17850,213222,146821,175925,213946,259466,174227,383588,253409,126498,256001,725060,17300,17450,17100,17550,17250,16900,15850,15300,16100,16050,0.0484848484848485,196495.2,725060,2.689962910035461,-0.0031326589724165,550,1
2022-05-13,동원금속,018500,20220513,965,989,1085,200286,190954,244649,250157,207648,266871,221636,401350,223707,1098413,4014580,954,948,955,973,959,952,936,920,941,947,0.0248704663212435,220834.3,4014580,17.179150612019964,-0.1111111111111089,96,1
2022-05-16,아진산업,013310,20220516,3545,3660,3940,312690,415951,198261,965263,324385,407847,2617730,3513399,46393297,10391750,34050149,3065,2950,3085,3075,3050,2975,2890,3115,3120,3420,0.0324400564174893,5515276.3,34050149,5.173788428333137,0.010650629355371,280,1
2022-05-16,케이피에프,024880,20220516,5440,5740,6200,10758409,1429991,2011315,5014213,3078394,901817,610804,667357,1017676,373950,1250713,6440,6490,6540,6210,6410,5960,5610,5590,5420,5340,0.0551470588235294,2549617.6,1250713,-0.509450750575302,-0.0060035740834642,460,1
2022-05-17,금호타이어,073240,20220517,4260,4275,4500,345984,235917,189453,243737,288621,333281,221907,378891,509177,392854,1445386,4240,4185,4135,4080,4030,3965,3980,3985,4110,4205,0.0035211267605634,275146.8,1445386,4.253144866667539,-0.010909293825507,225,1
2022-05-17,대창단조,015230,20220517,5600,5700,6970,274447,7346885,4258667,9636462,2636929,8590500,1947155,1140525,560411,2520932,22946630,4755,4880,5150,5170,5170,5150,5420,5350,5270,5340,0.0178571428571427,3639895.1,22946630,5.304200909526212,0.0124448937545188,1270,1
2022-05-17,뉴지랩파마,214870,20220517,8830,9450,10300,90751,79213,92103,76728,43178,75303,67702,202497,48289,67641,1577026,9200,9120,8960,8890,8930,8800,8960,8740,8800,8700,0.0702151755379387,78606.4,1577026,19.06231044800424,-0.0167820069204154,850,1
2022-05-18,대덕전자,353200,20220518,30950,31300,33500,880058,735916,470338,1263825,1461494,869264,751960,1026766,1377966,674258,3990353,30950,30950,30450,28550,27750,30250,29900,30450,29900,30250,0.011308562197092,887108.7,3990353,3.498155637522212,-0.000374314635175,2200,1
2022-05-18,윌링스,313760,20220518,12000,12600,13750,36903,18169,50927,44463,129438,14511,72607,62621,57716,68276,185377,12100,12100,11800,11450,10300,11350,10800,10950,11350,11350,0.05,50110.5,185377,2.6993644046656886,-0.002954604186407,1150,1
2022-05-18,흥국,010240,20220518,8060,8420,9260,2226745,399617,331358,247771,610074,2442237,631693,273746,180413,662882,3143524,7680,8010,7830,7620,7260,7870,7830,7640,7700,7720,0.0446650124069478,735291.4,3143524,3.275208441170398,-0.0021073646850043,840,1
2022-05-19,폴라리스우노,114630,20220519,4490,4740,5000,19725,46782,47062,83070,41239,58901,27151,44963,49041,623990,1735687,4180,4130,4150,4015,4025,3920,3920,3845,4000,4110,0.0556792873051223,42293.4,1735687,40.03919287642989,-0.0153048793993222,260,1
2022-05-20,대주산업,003310,20220520,4325,4580,5620,10593110,10044127,42493063,7057399,4288853,5190771,47526323,22267506,75237089,74831573,56687174,3445,3380,3500,3465,3220,3115,3265,3705,3710,3830,0.0589595375722542,22470386.1,56687174,1.5227503322695464,0.0063199589384128,1040,1
2022-05-20,지투파워,388050,20220520,17650,18700,22900,67741,52296,70320,48097,81769,255596,69811,78778,119741,710241,2662358,19500,18650,18000,18350,17150,17300,17200,16950,17300,16650,0.0594900849858357,86704.9,2662358,29.70596932814639,-0.0030345163196496,4200,1
2022-05-23,한국항공우주,047810,20220523,47300,48250,49800,1578796,1179680,1613494,1363056,806313,814576,498423,683521,565723,582504,1486340,48300,47850,45750,46050,45500,46200,47250,47300,46250,46800,0.0200845665961943,915338.2,1486340,0.6238151100871787,-0.0008144213745372,1550,1
2022-05-23,큐로컴,040350,20220523,1145,1250,1485,242720,231954,143844,149199,116737,86538,55076,76424,304739,211052,19860885,1100,1070,1105,1090,1040,1110,1105,1115,1100,1145,0.091703056768559,140871.6,19860885,139.98572742838158,0.0560344827586211,235,1
2022-05-23,네온테크,306620,20220523,4500,4895,5850,4133050,1754462,3333467,1572099,9543495,2750393,11861716,4353515,1478391,3263156,40440902,4355,4100,4235,4195,4325,4480,4585,4585,4390,4295,0.0877777777777777,4078643.8,40440902,8.915281643373712,0.0098310523425471,955,1
2022-05-24,TCC스틸,002710,20220524,11550,12400,12650,555070,346680,305587,1084421,1357377,286573,364158,269210,497238,283137,2063703,11250,11600,11250,11600,11500,11500,11700,11250,11750,11450,0.0735930735930736,507896.4,2063703,3.063236124532483,0.0050765511684126,250,1
2022-05-24,상신이디피,091580,20220524,17400,18000,18650,164502,114010,110341,140052,720529,504855,334970,251505,196014,166416,1111875,14850,15300,15000,15500,15850,17000,17100,16800,16900,17000,0.0344827586206897,255542.8,1111875,3.351032390660195,0.0030029039070749,650,1
2022-05-25,한솔제지,213500,20220525,13600,13950,14900,69980,80290,52005,68227,53993,36825,76841,49857,110713,88592,603916,13500,13500,13600,13800,13850,13800,13400,13550,13450,13500,0.0257352941176469,61363.1,603916,8.841680097648261,-0.0038988408851419,950,1
2022-05-25,에스피지,058610,20220525,17350,17750,19400,472349,824778,418470,267699,293043,244811,343546,469083,448705,990959,3865046,14550,14500,15350,15400,15400,15750,15500,16050,16600,16450,0.0230547550432276,380188.4,3865046,9.166133422271692,0.0040924355398713,1650,1
2022-05-26,포스코ICT,022100,20220526,6210,6450,6570,306275,253048,231552,171626,160007,252483,727469,559960,435390,522331,3520424,5750,5810,5930,5900,5960,5830,5930,6210,6120,6100,0.038647342995169,310438.0,3520424,10.340183869242813,0.0170199755401548,120,1
2022-05-26,한솔제지,213500,20220526,13650,13750,14200,80290,52005,68227,53993,36825,76841,49857,110713,88592,603916,198776,13500,13600,13800,13850,13800,13400,13550,13450,13500,13650,0.0073260073260073,63154.3,198776,2.147465809929015,-0.0052401746724886,450,1
2022-05-27,강원랜드,035250,20220527,26950,27200,27950,2347383,997089,532380,508078,602458,497897,360380,318977,449072,441420,1120402,26400,27500,27000,26800,26600,26800,26650,26650,26800,26800,0.0092764378478664,664166.4,1120402,0.6869296610006166,-0.0021290322580644,750,1
2022-05-30,쇼박스,086980,20220530,5600,5790,6340,1223297,416833,321575,280919,978126,5416959,826941,476764,843338,897512,18686469,5230,5440,5470,5280,5420,5440,5510,5440,5500,5560,0.0339285714285715,1079109.2,18686469,16.316569073824965,0.0213075844211886,550,1
2022-05-30,SM,063440,20220530,2685,2690,2890,739504,9531642,13181033,2872585,680985,749021,480835,4852825,778518,742442,1356311,2405,2590,2630,2655,2640,2560,2485,2470,2580,2610,0.0018621973929235,3386983.8,1356311,-0.5995519671514224,0.0031142568250759,200,1
2022-05-30,SM,063440,20220530,2685,2690,2890,739504,9531642,13181033,2872585,680985,749021,480835,4852825,778518,742442,1356311,2405,2590,2630,2655,2640,2560,2485,2470,2580,2610,0.0018621973929235,3386983.8,1356311,-0.5995519671514224,0.0031142568250759,200,1
2022-05-30,SM,063440,20220530,2685,2690,2890,739504,9531642,13181033,2872585,680985,749021,480835,4852825,778518,742442,1356311,2405,2590,2630,2655,2640,2560,2485,2470,2580,2610,0.0018621973929235,3386983.8,1356311,-0.5995519671514224,0.0031142568250759,200,1
2022-05-30,SM,063440,20220530,2685,2690,2890,739504,9531642,13181033,2872585,680985,749021,480835,4852825,778518,742442,1356311,2405,2590,2630,2655,2640,2560,2485,2470,2580,2610,0.0018621973929235,3386983.8,1356311,-0.5995519671514224,0.0031142568250759,200,1
2022-05-31,코스모신소재,005070,20220531,53500,54100,56000,688559,850210,1717392,963595,778387,640838,741770,661907,537742,387175,955556,48900,51200,49900,53500,51800,51800,50000,50500,52300,52700,0.0112149532710279,763640.0,955556,0.2513173746791681,0.0009376362843436,1900,1
2022-05-31,신라에스지,025870,20220531,12200,12800,14050,163471,168422,94463,184567,116652,64469,44690,19609,114915,50311,694544,11800,11900,12050,12450,11700,11700,11500,11650,11850,12050,0.0491803278688525,98530.8,694544,6.049003966272475,-0.0022683583237215,1250,1
2022-06-02,에이스테크,088800,20220602,10350,10650,11000,187899,166607,121508,119322,219404,154072,128056,111381,130617,165630,599195,10700,10300,10400,10450,10150,10150,10100,10150,10250,10300,0.0289855072463767,134986.6,599195,3.438922085599607,-0.0103391232423492,350,1
2022-06-02,텔레칩스,054450,20220602,18350,18900,19550,868400,2031470,482931,454410,291183,211677,311603,191691,163221,136859,794096,18400,17800,18800,18500,18400,18250,18100,17850,18000,18150,0.0299727520435968,502613.6,794096,0.5799333722764366,-0.0040348330914367,650,1
2022-06-03,두산퓨얼셀,336260,20220603,37950,38600,39700,575720,685811,548784,507015,297588,404195,477282,529960,593037,310602,1031018,35400,35550,36900,36500,36450,36350,36850,37700,38050,37800,0.0171277997364953,465909.2,1031018,1.212916164780605,0.0030161936389468,1100,1
2022-06-03,위즈코프,038620,20220603,1440,1490,1710,557975,563579,336381,373697,291974,768974,219040,336033,601861,838711,24958513,1300,1355,1365,1350,1315,1325,1365,1360,1390,1400,0.0347222222222223,405122.4,24958513,60.60733891781842,0.0655509065550904,220,1
2022-06-07,중앙에너비스,000440,20220607,30300,31100,32400,66572,50822,75043,65352,108443,184060,65674,1070882,165556,300848,463676,29250,29050,28350,27600,27950,28750,29150,29550,29900,29050,0.0264026402640265,188480.4,463676,1.4600754242881488,0.0017127799736495,1300,1
2022-06-07,케스피온,079190,20220607,1565,1625,1750,424343,8433107,1059655,2221069,2815423,494855,199216,405930,1336580,427214,6395315,1360,1365,1425,1385,1485,1480,1480,1445,1505,1540,0.0383386581469649,1739192.8,6395315,2.6771742615309813,0.0434909515469934,125,1
2022-06-07,소니드,060230,20220607,1045,5100,6070,0,0,0,0,0,0,0,0,0,0,4436167,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,3.880382775119618,607.0,4436167,7307.347611202636,0.0043062161523626,970,1
2022-06-08,동국S,100130,20220608,6100,6390,6550,113028,126799,128218,1325892,284444,335273,11366665,2383949,3492331,1489410,4186986,5140,5080,5000,5090,5330,5390,5450,5980,6000,6010,0.0475409836065574,1956314.9,4186986,1.1402413282237949,0.0068614401254045,160,1
2022-06-08,동국S,100130,20220608,6100,6390,6550,113028,126799,128218,1325892,284444,335273,11366665,2383949,3492331,1489410,4186986,5140,5080,5000,5090,5330,5390,5450,5980,6000,6010,0.0475409836065574,1956314.9,4186986,1.1402413282237949,0.0068614401254045,160,1
2022-06-08,광명전기,017040,20220608,3775,3865,4350,3886029,8501679,11628922,3667497,10991575,5674454,5124897,13681949,22222240,5092701,59671139,3600,3400,3415,3285,3310,3490,3545,3585,3750,3650,0.023841059602649,8538359.2,59671139,5.988595537184709,0.011554879544674,485,1
2022-06-08,스코넥,276040,20220608,14000,14500,17000,300135,371895,471725,170541,307443,157975,102450,59024,340315,92532,2487618,13800,13950,14200,14200,14450,14200,14000,13850,14150,13850,0.0357142857142858,229850.3,2487618,9.822774649413118,-0.000960922485586,2500,1
2022-06-09,KH필룩스,033180,20220609,2030,2075,2195,468364,590119,459658,436468,822610,959708,516173,461062,456111,366269,3092847,1985,1970,1985,1990,2005,2025,2080,2060,2035,2020,0.022167487684729,517246.8,3092847,4.979441535452708,0.063369397217929,120,1
2022-06-09,제일테크노스,038010,20220609,7760,8240,8300,446258,240111,232811,861467,274254,139870,142550,498178,727027,203667,1015128,7430,7210,7120,7180,7680,7630,7630,7660,7770,7670,0.0618556701030927,357082.6,1015128,1.842838043634722,0.0095209309354692,60,1
2022-06-10,고려시멘트,198440,20220610,4000,4075,4360,359091,410244,386299,377390,255480,285327,5292507,723781,2662862,2299260,9402735,3785,3830,3865,3860,3885,3870,3860,3885,3875,3980,0.01875,1075734.1,9402735,7.740761308951718,0.0498323505607578,285,1
2022-06-10,칩스앤미디어,094360,20220610,19450,20250,21300,91883,65380,67241,51652,54338,99371,60767,91333,45594,71521,673029,19450,19250,19150,19450,19600,19700,19750,19000,18850,18650,0.0411311053984575,64885.9,673029,9.372500034676255,-0.0039465695203399,1050,1
2022-06-13,엘컴텍,037950,20220613,1320,1370,1475,376084,215342,150235,297719,227865,299122,322442,149133,357514,169041,10949870,1350,1355,1345,1370,1360,1365,1335,1340,1315,1315,0.0378787878787878,239693.1,10949870,44.68287531013617,-0.1090909090909071,105,1
2022-06-14,엘컴텍,037950,20220614,1400,1385,1450,215342,150235,297719,227865,299122,322442,149133,357514,169041,10949870,5230337,1355,1345,1370,1360,1365,1335,1340,1315,1315,1360,-0.0107142857142856,218986.3,5230337,22.88431148432573,-0.0759312320916898,65,1
2022-06-14,이지홀딩스,035810,20220614,4870,5030,5190,6291874,31264112,4143455,1790454,1356657,1984596,973511,1133188,982830,20366798,11552093,4425,4730,4920,4830,4720,4675,4595,4460,4435,4390,0.0328542094455852,4992586.7,11552093,1.3138492517315723,-0.0087422720247294,160,1
2022-06-15,TCC스틸,002710,20220615,12300,12450,12800,287277,187693,335202,265297,192201,122229,962114,640360,601794,1853191,1441175,11500,11600,11550,11800,11700,11600,11850,12050,11550,11600,0.0121951219512195,360696.7,1441175,2.9955314257102987,0.005827067669173,350,1
2022-06-16,TCC스틸,002710,20220616,12250,12550,13400,187693,335202,265297,192201,122229,962114,640360,601794,1853191,1441175,3089003,11600,11550,11800,11700,11600,11850,12050,11550,11600,12150,0.0244897959183674,517348.1,3089003,4.970840523044349,0.0064887810794421,850,1
2022-06-17,윙입푸드,900340,20220617,1655,1700,1855,1757257,10614345,3782316,2407407,1807638,1137063,14481256,2709258,12078810,3433632,16644758,1595,1600,1610,1530,1490,1445,1460,1500,1535,1550,0.027190332326284,5077720.5,16644758,2.27799807019705,-0.0272481793633908,155,1
2022-06-20,동운아나텍,094170,20220620,6460,6790,6920,205079,136340,400682,169881,250731,173937,182754,174588,339040,607691,1281690,6020,6010,6150,6170,6090,5830,5610,5650,5970,6090,0.0510835913312692,203995.2,1281690,5.282941951575331,-0.0057493885124686,130,1
2022-06-22,바이오플러스,099430,20220622,26500,26850,28200,34301,45874,31153,124040,137189,566579,694451,276770,492435,185578,516970,26500,26000,26150,24850,24100,25400,25800,26550,25450,25850,0.0132075471698114,243099.2,516970,1.1265804247813236,-0.0003473411281248,1350,1
2022-06-23,한국카본,017960,20220623,13650,13900,14450,1416407,753093,874120,711010,741855,497541,541032,458246,1682906,2297700,2114019,14000,14050,13500,13150,12700,12950,12600,12950,13100,13650,0.0183150183150182,769066.0,2114019,1.7488134958508113,-0.0029551954242135,550,1
2022-06-23,두산에너빌리티,034020,20220623,16050,16850,17700,3939507,2222339,6026327,5457793,4370373,4332508,6564565,6005704,3711977,5566173,16726876,18900,19000,18000,17200,17250,17050,16500,16100,16200,16000,0.0498442367601246,4264879.3,16726876,2.922004545357239,-0.0026301344799195,850,1
